강릉,2023-01-07 12:00,구름많고 비/눈,2,7
강릉,2023-01-08 00:00,구름많음,0,9
강릉,2023-01-08 12:00,맑음,0,9
강릉,2023-01-09 00:00,맑음,3,9
강릉,2023-01-09 12:00,맑음,3,9
강릉,2023-01-10 00:00,맑음,1,9
강릉,2023-01-10 12:00,맑음,1,9
강릉,2023-01-11 00:00,맑음,3,11
강릉,2023-01-11 12:00,맑음,3,11
강릉,2023-01-12 00:00,구름많음,3,11
강릉,2023-01-13 00:00,흐림,4,9
강릉,2023-01-14 00:00,흐림,4,7
대전,2023-01-07 00:00,흐리고 비/눈,0,5
대전,2023-01-07 12:00,맑음,0,5
대전,2023-01-08 00:00,맑음,-4,6
대전,2023-01-08 12:00,맑음,-4,6
대전,2023-01-09 00:00,구름많음,-2,8
대전,2023-01-09 12:00,맑음,-2,8
대전,2023-01-10 00:00,맑음,-3,8
대전,2023-01-10 12:00,맑음,-3,8
대전,2023-01-11 00:00,맑음,-3,8
대전,2023-01-11 12:00,맑음,-3,8
대전,2023-01-12 00:00,구름많음,-2,9
대전,2023-01-13 00:00,흐림,1,8
대전,2023-01-14 00:00,흐림,4,8
세종,2023-01-07 00:00,흐리고 비/눈,0,4
세종,2023-01-07 12:00,맑음,0,4
세종,2023-01-08 00:00,맑음,-5,5
세종,2023-01-08 12:00,맑음,-5,5
세종,2023-01-09 00:00,구름많음,-3,7
세종,2023-01-09 12:00,맑음,-3,7
세종,2023-01-10 00:00,맑음,-4,7
세종,2023-01-10 12:00,맑음,-4,7
세종,2023-01-11 00:00,맑음,-3,8
세종,2023-01-11 12:00,맑음,-3,8
세종,2023-01-12 00:00,구름많음,-3,9
세종,2023-01-13 00:00,흐림,1,8
세종,2023-01-14 00:00,흐림,4,8
홍성,2023-01-07 00:00,흐리고 비/눈,0,4
홍성,2023-01-07 12:00,맑음,0,4
홍성,2023-01-08 00:00,맑음,-6,5
홍성,2023-01-08 12:00,맑음,-6,5
홍성,2023-01-09 00:00,구름많음,-2,7
홍성,2023-01-09 12:00,맑음,-2,7
홍성,2023-01-10 00:00,맑음,-5,6
홍성,2023-01-10 12:00,맑음,-5,6
홍성,2023-01-11 00:00,맑음,-3,7
홍성,2023-01-11 12:00,맑음,-3,7
홍성,2023-01-12 00:00,구름많음,-3,9
홍성,2023-01-13 00:00,흐림,1,8
홍성,2023-01-14 00:00,흐림,3,8
청주,2023-01-07 00:00,흐리고 비/눈,1,3
청주,2023-01-07 12:00,맑음,1,3
청주,2023-01-08 00:00,구름많음,-3,5
청주,2023-01-08 12:00,맑음,-3,5
청주,2023-01-09 00:00,구름많음,-2,7
청주,2023-01-09 12:00,맑음,-2,7
청주,2023-01-10 00:00,맑음,-3,6
청주,2023-01-10 12:00,맑음,-3,6
청주,2023-01-11 00:00,맑음,-3,7
청주,2023-01-11 12:00,맑음,-3,7
청주,2023-01-12 00:00,구름많음,-2,8
청주,2023-01-13 00:00,흐림,0,8
청주,2023-01-14 00:00,흐림,2,8
충주,2023-01-07 00:00,흐리고 비/눈,-1,3
충주,2023-01-07 12:00,맑음,-1,3
충주,2023-01-08 00:00,구름많음,-5,3
충주,2023-01-08 12:00,맑음,-5,3
충주,2023-01-09 00:00,구름많음,-5,5
충주,2023-01-09 12:00,맑음,-5,5
충주,2023-01-10 00:00,맑음,-5,6
충주,2023-01-10 12:00,맑음,-5,6
충주,2023-01-11 00:00,맑음,-5,6
충주,2023-01-11 12:00,맑음,-5,6
충주,2023-01-12 00:00,구름많음,-4,7
충주,2023-01-13 00:00,흐림,-3,7
충주,2023-01-14 00:00,흐림,-1,7
영동,2023-01-07 00:00,흐리고 비/눈,-1,4
영동,2023-01-07 12:00,맑음,-1,4
영동,2023-01-08 00:00,구름많음,-6,7
영동,2023-01-08 12:00,맑음,-6,7
영동,2023-01-09 00:00,구름많음,-5,8
영동,2023-01-09 12:00,맑음,-5,8
영동,2023-01-10 00:00,맑음,-4,8
영동,2023-01-10 12:00,맑음,-4,8
영동,2023-01-11 00:00,맑음,-4,8
영동,2023-01-11 12:00,맑음,-4,8
영동,2023-01-12 00:00,구름많음,-4,9
영동,2023-01-13 00:00,흐림,-2,7
영동,2023-01-14 00:00,흐림,2,8
광주,2023-01-07 00:00,구름많고 비/눈,2,6
광주,2023-01-07 12:00,맑음,2,6
광주,2023-01-08 00:00,맑음,-2,8
광주,2023-01-08 12:00,맑음,-2,8
광주,2023-01-09 00:00,맑음,0,10
광주,2023-01-09 12:00,구름많음,0,10
광주,2023-01-10 00:00,맑음,0,10
광주,2023-01-10 12:00,맑음,0,10
광주,2023-01-11 00:00,맑음,0,10
광주,2023-01-11 12:00,맑음,0,10
광주,2023-01-12 00:00,흐림,1,12
광주,2023-01-13 00:00,흐림,4,11
광주,2023-01-14 00:00,흐림,6,10
목포,2023-01-07 00:00,구름많고 비/눈,3,6
목포,2023-01-07 12:00,맑음,3,6
목포,2023-01-08 00:00,맑음,-1,7
목포,2023-01-08 12:00,맑음,-1,7
목포,2023-01-09 00:00,맑음,1,9
목포,2023-01-09 12:00,구름많음,1,9
목포,2023-01-10 00:00,맑음,1,8
목포,2023-01-10 12:00,맑음,1,8
목포,2023-01-11 00:00,맑음,1,10
목포,2023-01-11 12:00,맑음,1,10
목포,2023-01-12 00:00,흐림,2,11
목포,2023-01-13 00:00,흐림,4,11
목포,2023-01-14 00:00,흐림,5,9
여수,2023-01-07 00:00,구름많고 비/눈,3,7
여수,2023-01-07 12:00,맑음,3,7
여수,2023-01-08 00:00,맑음,0,8
여수,2023-01-08 12:00,맑음,0,8
여수,2023-01-09 00:00,맑음,2,11
여수,2023-01-09 12:00,구름많음,2,11
여수,2023-01-10 00:00,맑음,3,9
여수,2023-01-10 12:00,맑음,3,9
여수,2023-01-11 00:00,맑음,2,10
여수,2023-01-11 12:00,맑음,2,10
여수,2023-01-12 00:00,흐림,3,10
여수,2023-01-13 00:00,흐림,6,10
여수,2023-01-14 00:00,흐림,7,10
순천,2023-01-07 00:00,구름많고 비/눈,2,7
순천,2023-01-07 12:00,맑음,2,7
순천,2023-01-08 00:00,맑음,-2,10
순천,2023-01-08 12:00,맑음,-2,10
순천,2023-01-09 00:00,맑음,0,12
순천,2023-01-09 12:00,구름많음,0,12
순천,2023-01-10 00:00,맑음,0,11
순천,2023-01-10 12:00,맑음,0,11
순천,2023-01-11 00:00,맑음,0,11
순천,2023-01-11 12:00,맑음,0,11
순천,2023-01-12 00:00,흐림,1,11
순천,2023-01-13 00:00,흐림,5,11
순천,2023-01-14 00:00,흐림,8,11
광양,2023-01-07 00:00,구름많고 비/눈,3,8
광양,2023-01-07 12:00,맑음,3,8
광양,2023-01-08 00:00,맑음,-1,10
광양,2023-01-08 12:00,맑음,-1,10
광양,2023-01-09 00:00,맑음,1,13
광양,2023-01-09 12:00,구름많음,1,13
광양,2023-01-10 00:00,맑음,1,11
광양,2023-01-10 12:00,맑음,1,11
광양,2023-01-11 00:00,맑음,1,12
광양,2023-01-11 12:00,맑음,1,12
광양,2023-01-12 00:00,흐림,2,13
광양,2023-01-13 00:00,흐림,7,12
광양,2023-01-14 00:00,흐림,9,13
나주,2023-01-07 00:00,구름많고 비/눈,1,6
나주,2023-01-07 12:00,맑음,1,6
나주,2023-01-08 00:00,맑음,-5,8
나주,2023-01-08 12:00,맑음,-5,8
나주,2023-01-09 00:00,맑음,-2,10
나주,2023-01-09 12:00,구름많음,-2,10
나주,2023-01-10 00:00,맑음,-2,11
나주,2023-01-10 12:00,맑음,-2,11
나주,2023-01-11 00:00,맑음,-2,11
나주,2023-01-11 12:00,맑음,-2,11
나주,2023-01-12 00:00,흐림,-1,12
나주,2023-01-13 00:00,흐림,3,11
나주,2023-01-14 00:00,흐림,3,10
전주,2023-01-07 00:00,구름많고 비/눈,1,5
전주,2023-01-07 12:00,맑음,1,5
전주,2023-01-08 00:00,맑음,-3,7
전주,2023-01-08 12:00,맑음,-3,7
전주,2023-01-09 00:00,구름많음,-1,9
전주,2023-01-09 12:00,구름많음,-1,9
전주,2023-01-10 00:00,맑음,-1,9
전주,2023-01-10 12:00,맑음,-1,9
전주,2023-01-11 00:00,맑음,-1,9
전주,2023-01-11 12:00,맑음,-1,9
전주,2023-01-12 00:00,구름많음,0,10
전주,2023-01-13 00:00,흐림,4,11
전주,2023-01-14 00:00,흐림,5,9
군산,2023-01-07 00:00,구름많고 비/눈,1,5
군산,2023-01-07 12:00,맑음,1,5
군산,2023-01-08 00:00,맑음,-4,6
군산,2023-01-08 12:00,맑음,-4,6
군산,2023-01-09 00:00,구름많음,-2,8
군산,2023-01-09 12:00,구름많음,-2,8
군산,2023-01-10 00:00,맑음,-2,7
군산,2023-01-10 12:00,맑음,-2,7
군산,2023-01-11 00:00,맑음,-3,8
군산,2023-01-11 12:00,맑음,-3,8
군산,2023-01-12 00:00,구름많음,-2,10
군산,2023-01-13 00:00,흐림,1,11
군산,2023-01-14 00:00,흐림,2,9
정읍,2023-01-07 00:00,구름많고 비/눈,1,5
정읍,2023-01-07 12:00,맑음,1,5
정읍,2023-01-08 00:00,맑음,-3,7
정읍,2023-01-08 12:00,맑음,-3,7
정읍,2023-01-09 00:00,구름많음,-1,9
정읍,2023-01-09 12:00,구름많음,-1,9
정읍,2023-01-10 00:00,맑음,-1,9
정읍,2023-01-10 12:00,맑음,-1,9
정읍,2023-01-11 00:00,맑음,-1,9
정읍,2023-01-11 12:00,맑음,-1,9
정읍,2023-01-12 00:00,구름많음,0,11
정읍,2023-01-13 00:00,흐림,4,11
정읍,2023-01-14 00:00,흐림,5,9
남원,2023-01-07 00:00,구름많고 비/눈,0,5
남원,2023-01-07 12:00,맑음,0,5
남원,2023-01-08 00:00,맑음,-5,7
남원,2023-01-08 12:00,맑음,-5,7
남원,2023-01-09 00:00,구름많음,-2,9
남원,2023-01-09 12:00,구름많음,-2,9
남원,2023-01-10 00:00,맑음,-1,9
남원,2023-01-10 12:00,맑음,-1,9
남원,2023-01-11 00:00,맑음,-2,9
남원,2023-01-11 12:00,맑음,-2,9
남원,2023-01-12 00:00,구름많음,-1,10
남원,2023-01-13 00:00,흐림,2,10
남원,2023-01-14 00:00,흐림,3,10
고창,2023-01-07 00:00,구름많고 비/눈,2,5
고창,2023-01-07 12:00,맑음,2,5
고창,2023-01-08 00:00,맑음,-3,7
고창,2023-01-08 12:00,맑음,-3,7
고창,2023-01-09 00:00,구름많음,-1,10
고창,2023-01-09 12:00,구름많음,-1,10
고창,2023-01-10 00:00,맑음,-1,9
고창,2023-01-10 12:00,맑음,-1,9
고창,2023-01-11 00:00,맑음,-2,10
고창,2023-01-11 12:00,맑음,-2,10
고창,2023-01-12 00:00,구름많음,-1,12
고창,2023-01-13 00:00,흐림,5,13
고창,2023-01-14 00:00,흐림,6,10
무주,2023-01-07 00:00,구름많고 비/눈,0,3
무주,2023-01-07 12:00,맑음,0,3
무주,2023-01-08 00:00,맑음,-7,6
무주,2023-01-08 12:00,맑음,-7,6
무주,2023-01-09 00:00,구름많음,-3,7
무주,2023-01-09 12:00,구름많음,-3,7
무주,2023-01-10 00:00,맑음,-3,8
무주,2023-01-10 12:00,맑음,-3,8
무주,2023-01-11 00:00,맑음,-3,8
무주,2023-01-11 12:00,맑음,-3,8
무주,2023-01-12 00:00,구름많음,-2,9
무주,2023-01-13 00:00,흐림,0,9
무주,2023-01-14 00:00,흐림,2,8
부산,2023-01-07 00:00,구름많고 비/눈,4,10
부산,2023-01-07 12:00,맑음,4,10
부산,2023-01-08 00:00,맑음,1,10
부산,2023-01-08 12:00,맑음,1,10
부산,2023-01-09 00:00,맑음,3,12
부산,2023-01-09 12:00,맑음,3,12
부산,2023-01-10 00:00,맑음,3,11
부산,2023-01-10 12:00,맑음,3,11
부산,2023-01-11 00:00,맑음,4,12
부산,2023-01-11 12:00,맑음,4,12
부산,2023-01-12 00:00,구름많음,4,12
부산,2023-01-13 00:00,흐림,7,12
부산,2023-01-14 00:00,흐림,7,12
울산,2023-01-07 00:00,구름많고 비/눈,2,8
울산,2023-01-07 12:00,맑음,2,8
울산,2023-01-08 00:00,맑음,-2,10
울산,2023-01-08 12:00,맑음,-2,10
울산,2023-01-09 00:00,맑음,0,12
울산,2023-01-09 12:00,맑음,0,12
울산,2023-01-10 00:00,맑음,1,11
울산,2023-01-10 12:00,맑음,1,11
울산,2023-01-11 00:00,맑음,0,12
울산,2023-01-11 12:00,맑음,0,12
울산,2023-01-12 00:00,구름많음,0,12
울산,2023-01-13 00:00,흐림,4,11
울산,2023-01-14 00:00,흐림,6,11
창원,2023-01-07 00:00,구름많고 비/눈,2,9
창원,2023-01-07 12:00,맑음,2,9
창원,2023-01-08 00:00,맑음,-1,9
창원,2023-01-08 12:00,맑음,-1,9
창원,2023-01-09 00:00,맑음,1,11
창원,2023-01-09 12:00,맑음,1,11
창원,2023-01-10 00:00,맑음,1,10
창원,2023-01-10 12:00,맑음,1,10
창원,2023-01-11 00:00,맑음,1,10
창원,2023-01-11 12:00,맑음,1,10
창원,2023-01-12 00:00,구름많음,1,11
창원,2023-01-13 00:00,흐림,5,11
창원,2023-01-14 00:00,흐림,7,12
진주,2023-01-07 00:00,구름많고 비/눈,-2,9
진주,2023-01-07 12:00,맑음,-2,9
진주,2023-01-08 00:00,맑음,-6,9
진주,2023-01-08 12:00,맑음,-6,9
진주,2023-01-09 00:00,맑음,-4,12
진주,2023-01-09 12:00,맑음,-4,12
진주,2023-01-10 00:00,맑음,-3,11
진주,2023-01-10 12:00,맑음,-3,11
진주,2023-01-11 00:00,맑음,-4,11
진주,2023-01-11 12:00,맑음,-4,11
진주,2023-01-12 00:00,구름많음,-3,12
진주,2023-01-13 00:00,흐림,1,11
진주,2023-01-14 00:00,흐림,4,12
거창,2023-01-07 00:00,구름많고 비/눈,-3,6
거창,2023-01-07 12:00,맑음,-3,6
거창,2023-01-08 00:00,맑음,-7,9
거창,2023-01-08 12:00,맑음,-7,9
거창,2023-01-09 00:00,맑음,-5,10
거창,2023-01-09 12:00,맑음,-5,10
거창,2023-01-10 00:00,맑음,-5,9
거창,2023-01-10 12:00,맑음,-5,9
거창,2023-01-11 00:00,맑음,-5,10
거창,2023-01-11 12:00,맑음,-5,10
거창,2023-01-12 00:00,구름많음,-4,11
거창,2023-01-13 00:00,흐림,-1,8
거창,2023-01-14 00:00,흐림,2,10
통영,2023-01-07 00:00,구름많고 비/눈,3,10
통영,2023-01-07 12:00,맑음,3,10
통영,2023-01-08 00:00,맑음,-1,9
통영,2023-01-08 12:00,맑음,-1,9
통영,2023-01-09 00:00,맑음,2,11
통영,2023-01-09 12:00,맑음,2,11
통영,2023-01-10 00:00,맑음,2,10
통영,2023-01-10 12:00,맑음,2,10
통영,2023-01-11 00:00,맑음,2,11
통영,2023-01-11 12:00,맑음,2,11
통영,2023-01-12 00:00,구름많음,3,11
통영,2023-01-13 00:00,흐림,6,11
통영,2023-01-14 00:00,흐림,7,11
대구,2023-01-07 00:00,흐리고 비/눈,1,7
대구,2023-01-07 12:00,맑음,1,7
대구,2023-01-08 00:00,맑음,-2,8
대구,2023-01-08 12:00,맑음,-2,8
대구,2023-01-09 00:00,맑음,-2,10
대구,2023-01-09 12:00,맑음,-2,10
대구,2023-01-10 00:00,맑음,-2,9
대구,2023-01-10 12:00,맑음,-2,9
대구,2023-01-11 00:00,맑음,-2,10
대구,2023-01-11 12:00,맑음,-2,10
대구,2023-01-12 00:00,구름많음,-1,11
대구,2023-01-13 00:00,흐림,2,9
대구,2023-01-14 00:00,흐림,5,10
안동,2023-01-07 00:00,흐리고 비/눈,-2,5
안동,2023-01-07 12:00,맑음,-2,5
안동,2023-01-08 00:00,맑음,-5,6
안동,2023-01-08 12:00,맑음,-5,6
안동,2023-01-09 00:00,맑음,-4,7
안동,2023-01-09 12:00,맑음,-4,7
안동,2023-01-10 00:00,맑음,-5,7
안동,2023-01-10 12:00,맑음,-5,7
안동,2023-01-11 00:00,맑음,-6,8
안동,2023-01-11 12:00,맑음,-6,8
안동,2023-01-12 00:00,구름많음,-4,8
안동,2023-01-13 00:00,흐림,-3,9
안동,2023-01-14 00:00,흐림,1,8
포항,2023-01-07 00:00,흐리고 비/눈,2,8
포항,2023-01-07 12:00,맑음,2,8
포항,2023-01-08 00:00,맑음,0,9
포항,2023-01-08 12:00,맑음,0,9
포항,2023-01-09 00:00,맑음,1,11
포항,2023-01-09 12:00,맑음,1,11
포항,2023-01-10 00:00,맑음,1,10
포항,2023-01-10 12:00,맑음,1,10
포항,2023-01-11 00:00,맑음,1,11
포항,2023-01-11 12:00,맑음,1,11
포항,2023-01-12 00:00,구름많음,2,12
포항,2023-01-13 00:00,흐림,4,10
포항,2023-01-14 00:00,흐림,7,10
경주,2023-01-07 00:00,흐리고 비/눈,0,7
경주,2023-01-07 12:00,맑음,0,7
경주,2023-01-08 00:00,맑음,-3,10
경주,2023-01-08 12:00,맑음,-3,10
경주,2023-01-09 00:00,맑음,-3,11
경주,2023-01-09 12:00,맑음,-3,11
경주,2023-01-10 00:00,맑음,-2,10
경주,2023-01-10 12:00,맑음,-2,10
경주,2023-01-11 00:00,맑음,-3,12
경주,2023-01-11 12:00,맑음,-3,12
경주,2023-01-12 00:00,구름많음,-1,13
경주,2023-01-13 00:00,흐림,2,12
경주,2023-01-14 00:00,흐림,7,12
울진,2023-01-07 00:00,흐리고 비/눈,1,8
울진,2023-01-07 12:00,맑음,1,8
울진,2023-01-08 00:00,맑음,-1,10
울진,2023-01-08 12:00,맑음,-1,10
울진,2023-01-09 00:00,맑음,1,10
울진,2023-01-09 12:00,맑음,1,10
울진,2023-01-10 00:00,맑음,0,9
울진,2023-01-10 12:00,맑음,0,9
울진,2023-01-11 00:00,맑음,1,10
울진,2023-01-11 12:00,맑음,1,10
울진,2023-01-12 00:00,구름많음,2,12
울진,2023-01-13 00:00,흐림,3,10
울진,2023-01-14 00:00,흐림,4,9
울릉도,2023-01-07 00:00,흐리고 비/눈,3,5
울릉도,2023-01-07 12:00,맑음,3,5
울릉도,2023-01-08 00:00,맑음,3,8
울릉도,2023-01-08 12:00,맑음,3,8
울릉도,2023-01-09 00:00,맑음,5,7
울릉도,2023-01-09 12:00,맑음,5,7
울릉도,2023-01-10 00:00,맑음,3,6
울릉도,2023-01-10 12:00,맑음,3,6
울릉도,2023-01-11 00:00,맑음,4,9
울릉도,2023-01-11 12:00,맑음,4,9
울릉도,2023-01-12 00:00,구름많음,5,10
울릉도,2023-01-13 00:00,흐림,6,9
울릉도,2023-01-14 00:00,흐림,5,7
제주,2023-01-07 00:00,흐리고 비/눈,7,9
제주,2023-01-07 12:00,맑음,7,9
제주,2023-01-08 00:00,맑음,4,12
제주,2023-01-08 12:00,맑음,4,12
제주,2023-01-09 00:00,맑음,5,13
제주,2023-01-09 12:00,맑음,5,13
제주,2023-01-10 00:00,맑음,5,12
제주,2023-01-10 12:00,맑음,5,12
제주,2023-01-11 00:00,맑음,6,13
제주,2023-01-11 12:00,맑음,6,13
제주,2023-01-12 00:00,흐림,7,15
제주,2023-01-13 00:00,흐림,9,15
제주,2023-01-14 00:00,흐림,10,13
서귀포,2023-01-07 00:00,흐리고 비/눈,6,11
서귀포,2023-01-07 12:00,맑음,6,11
서귀포,2023-01-08 00:00,맑음,5,13
서귀포,2023-01-08 12:00,맑음,5,13
서귀포,2023-01-09 00:00,맑음,8,15
서귀포,2023-01-09 12:00,맑음,8,15
서귀포,2023-01-10 00:00,맑음,8,14
서귀포,2023-01-10 12:00,맑음,8,14
서귀포,2023-01-11 00:00,맑음,8,14
서귀포,2023-01-11 12:00,맑음,8,14
서귀포,2023-01-12 00:00,흐림,9,15
서귀포,2023-01-13 00:00,흐림,11,16
서귀포,2023-01-14 00:00,흐림,11,15
